"","author","row_num"
"6557","PLEWA C",2991
"6558","VASCONCELLOS AG",2992
"6559","MOREL CM",2992
"6560","CRAMPES C",2993
"6561","LAUTIER TO",2993
"6562","MANSIKKASALO A",2994
"6563","SDERHOLM P",2994
"6564","KAISER I",2995
"6565","LUAN C",2996
"6566","WANG X",2996
"6567","FUNTASZ J",2997
"6568","GROSSE KATHOEFER D",2998
"6569","LEKER J",2998
"6570","RODRGUEZ DAZ AJ",2999
"6571","HORWITCH M",3000
"6572","STOHR EA",3000
"6573","TEELKEN C",3001
"6574","BELLINI E",3002
"6575","ERA CD",3002
"6576","VERGANTI R",3002
"6577","ALAWADHI S",3003
"6578","ALDAMA-NALDA A",3003
"6579","CHOURABI H",3003
"6580","GIL-GARCIA JR",3003
"6581","LEUNG S",3003
"6582","MELLOULI S",3003
"6583","NAM T",3003
"6584","PARDO TA",3003
"6585","SCHOLL HJ",3003
"6586","WALKER S",3003
"6587","SARKIS J",3004
"6588","GRUNDFEST WS",3005
"6589","LAI E",3005
"6590","PETERSON CM",3005
"6591","FRIEDL KE",3005
"6592","PPRIVACY COMMITTEE PPC",3006
"6593","BROWN T",3007
"6594","BARBIERI E",3008
"6595","VAIDYANATHAN V",3008
"6596","PETERSEN OG",3008
"6597","VAN DER HOVEN C",3009
"6598","PROBERT D",3009
"6599","PHAAL R",3009
"6600","GOFFIN K",3009
"6601","BOYD DE",3010
"6602","BROWN BP",3010
"6603","SEBESTYEN G",3011
"6604","BULGARU M",3011
"6605","GRINDEI L",3011
"6606","CHE ROSE R",3012
"6607","CHANAL V",3013
"6608","YANG Z",3014
"6609","ZHOU J",3014
"6610","DENG C",3014
"6611","SHAO XY",3014
"6612","SULAIMAN V R",3015
"6613","HALL A",3015
"6614","KALAIVANI NJ",3015
"6615","DORAI K",3015
"6616","REDDY TSV",3015
"6617","MANSOURI H",3016
"6618","BENHADDOU S",3016
"6619","MEDROMI H",3016
"6620","PUSHPA RR",3017
"6621","MATHEW M",3017
"6622","WENG RH",3018
"6623","HUANG CY",3018
"6624","HUANG JA",3018
"6625","WANG MH",3018
"6626","LEONE MI",3019
"6627","REICHSTEIN T",3019
"6628","BALSMEIER B",3020
"6629","BUCHWALD A",3020
"6630","DANA SA",3021
"6631","ZUALKERNAN IA",3021
"6632","SIKANDER A",3022
"6633","CHANDRA DR",3023
"6634","GOVINDARAJU R",3023
"6635","CRUZ MR",3024
"6636","CAMARGO ME",3024
"6637","TISSOT PB",3024
"6638","SEVERO EA",3024
"6639","MILAN GS",3024
"6640","RUSSO SL",3024
"6641","SILVA GF",3024
"6642","PEISL T",3025
"6643","SCHMIED J",3025
"6644","WU Z",3026
"6645","MEI L",3026
"6646","NEUMANN M",3027
"6647","RIEL A",3027
"6648","ILI S",3027
"6649","BRISSAUD D",3027
"6650","ROCA J",3028
"6651","BIKFALVI A",3028
"6652","FREIXENET J",3028
"6653","ALCOBA O",3028
"6654","LECH P",3029
"6655","MARGOTTI AE",3030
"6656","GARCIA R",3030
"6657","JEONG P",3031
"6658","RAVIKUMAR MV",3031
"6659","PAUL P",3031
"6660","DHANAKUMAR VG",3032
"6661","VARELA-LEMA L",3033
"6662","RUANO-RAVINA A",3033
"6663","MOTA TC",3033
"6664","IBARGOYEN-ROTETA N",3033
"6665","GUTIRREZ-IBARLUZEA I",3033
"6666","BLASCO-AMARO JA",3033
"6667","SOTO-PEDRE E",3033
"6668","SAMPIETRO-COLOM L",3033
"6669","ORTEGA CH",3034
"6670","GARRIDO-VEGA P",3034
"6671","MACHUCA JAD",3034
"6672","CHANDRA C",3035
"6673","KUMAR S",3035
"6674","LETTICE F",3036
"6675","SMART P",3036
"6676","BARUCH Y",3036
"6677","JOHNSON M",3036
"6678","OROSZ I",3037
"6679","BALZS T",3037
"6680","OROSZ T",3037
"6681","ATTILA S",3037
"6682","WONGLIMPIYARAT J",3038
"6683","LENFLE S",3039
"6684","DESMOND C",3040
"6685","XU C",3041
"6686","CHEN L",3041
"6687","LIU Y",3041
"6688","KRISHNAN RT",3042
"6689","BUCHERER E",3043
"6690","EISERT U",3043
"6691","GASSMANN O",3043
"6692","SCHOLTEN S",3044
"6693","SCHOLTEN U",3044
"6694","VALMOHAMMADI C",3045
"6695","PELLICER E",3046
"6696","YEPES V",3046
"6697","CORREA CL",3046
"6698","ALARCN LF",3046
"6699","KIM SC",3047
"6700","SHIN MS",3047
"6701","SAN G",3048
"6702","CAI WC",3048
"6703","JIANG Y",3049
"6704","WU X",3049
"6705","ZHU H",3049
"6706","TSAI KH",3050
"6707","HSU TT",3050
"6708","UCTU R",3051
"6709","JAFTA RCC",3051
"6710","LEE JD",3052
"6711","BAEK C",3052
"6712","LE ANH",3053
"6713","WANG MCH",3053
"6714","CHENG JMS",3053
"6715","HUANG SCF",3053
"6716","TEIXEIRA AAC",3054
"6717","HEYUAN W",3054
"6718","VEISI H",3055
"6719","LEE MH",3056
"6720","AHN DH",3056
"6721","LEUNG RC",3057
"6722","SALGE TO",3058
"6723","BOHN TM",3058
"6724","FARCHI T",3058
"6725","PIENING EP",3058
"6726","SEEBODE D",3059
"6727","JEANRENAUD S",3059
"6728","BESSANT J",3059
"6729","ANZAI T",3060
"6730","KUSAMA R",3060
"6731","KODAMA H",3060
"6732","SENGOKU S",3060
"6733","HEGER T",3061
"6734","ROHRBECK R",3061
"6735","PLEWA C",3062
"6736","TROSHANI I",3062
"6737","FRANCIS A",3062
"6738","RAMPERSAD G",3062
"6739","LUO Y",3063
"6740","CHEN Z",3063
"6741","LIN P",3063
"6742","THOMPSON V",3064
"6743","HARDASH JAC",3064
"6744","DECKER B",3064
"6745","SUMMERS RO",3064
"6746","SPANGENBERG J",3065
"6747","KHOBREH M",3066
"6748","ANSARI-CH F",3066
"6749","FATHI M",3066
"6750","YANG F",3067
"6751","IVEY P",3068
"6752","STREETE T",3068
"6753","HENRY M",3068
"6754","OLIVER G",3068
"6755","TIAN L",3069
"6756","WANG X",3069
"6757","LI L",3069
"6758","SCHWARTZ M",3070
"6759","HORNYCH C",3070
"6760","PANTANO E",3071
"6761","SERVIDIO R",3071
"6762","O'CONNOR GC",3072
"6763","THONGPAPANL N",3073
"6764","WOLF P",3074
"6765","KAUDELA-BAUM S",3074
"6766","MEISSNER JO",3074
"6767","BANERJEE PM",3075
"6768","INAUEN M",3076
"6769","SCHENKERWICKI A",3076
"6770","LIAO Q",3077
"6771","LUO M",3077
"6772","JIA S",3077
"6773","GRANDOV Z",3078
"6774","DJOKIC M",3078
"6775","JOVANOVIC V",3078
"6776","PETKOVIC J",3079
"6777","SEVARAC Z",3079
"6778","JAKSIC ML",3079
"6779","MARINKOVIC S",3079
"6780","LI D",3080
"6781","CHEN HY",3081
"6782","HSU MT",3081
"6783","CHIU CH",3081
"6784","HO LH",3081
"6785","PARK SS",3082
"6786","JUN S",3082
"6787","HAMDI N",3083
"6788","OWEIS R",3083
"6789","ZRAIQ HA",3083
"6790","SAMMOUR DA",3083
"6791","OSHIYAMA NF",3084
"6792","BASSANI RA",3084
"6793","D'OTTAVIANO IML",3084
"6794","BASSANI JWM",3084
"6795","CIABUSCHI F",3085
"6796","MARTN OM",3085
"6797","RAMANA AS",3086
"6798","CHIDAMBARAM L",3086
"6799","KAMARAJ G",3086
"6800","VELRAJ R",3086
"6801","SCHULTZ C",3087
"6802","ZIPPEL-SCHULTZ B",3087
"6803","SALOMO S",3087
"6804","CHO DW",3088
"6805","LEE YH",3088
"6806","AHN SH",3088
"6807","HWANG MK",3088
"6808","VAN DER VOOREN A",3089
"6809","ALKEMADE F",3089
"6810","BHLE F",3090
"6811","BRGERMEISTER M",3090
"6812","WU WW",3091
"6813","YU B",3091
"6814","WU C",3091
"6815","JUANOLA-FELIU E",3092
"6816","COLOMER-FARRARONS J",3092
"6817","MIRIBEL-CATAL P",3092
"6818","SAMITIER J",3092
"6819","VALLS-PASOLA J",3092
"6820","ARRANZ N",3093
"6821","FDEZ. DE ARROYABE JC",3093
"6822","CHEN YY",3094
"6823","HUANG HL",3094
"6824","D'ESTE P",3095
"6825","IAMMARINO S",3095
"6826","SAVONA M",3095
"6827","VON TUNZELMANN N",3095
"6828","GRUDA N",3096
"6829","FASIHUDDIN H",3097
"6830","SKINNER G",3097
"6831","ATHAUDA R",3097
"6832","ZHAO G",3098
"6833","CHEN W",3098
"6834","CHANG Y",3098
"6835","LOZADA D",3099
"6836","CASTILLO JM",3099
"6837","SALGUERO A",3099
"6838","ARAQUE F",3099
"6839","DELGADO C",3099
"6840","NODA M",3099
"6841","HERNNDEZ G",3099
"6842","MARLE F",3100
"6843","JANKOVIC M",3100
"6844","TURR G",3100
"6845","OJANEN V",3101
"6846","HATINEN L",3101
"6847","KRRI T",3101
"6848","KSSI T",3101
"6849","TUOMINEN M",3101
"6850","KIM MJ",3102
"6851","HERGETH HH",3102
"6852","MUSLIM N",3103
"6853","DAN NUR RIZA SURADI MY",3103
"6854","BRJESSON S",3104
"6855","ELMQUIST M",3104
"6856","LARIA G",3105
"6857","PANTANO E",3105
"6858","ESPINOSA JA",3106
"6859","CUMMINGS JN",3106
"6860","PICKERING C",3106
"6861","SAMSONOWA T",3107
"6862","CALISTI B",3108
"6863","KRIINEN J",3109
"6864","VLIMKI A",3109
"6865","PIKKARAINEN M",3109
"6866","KAYA T",3110
"6867","KLINE WA",3111
"6868","MASON TW",3111
"6869","DOUGHERTY BC",3111
"6870","DYRENFURTH MJ",3112
"6871","NEWTON KA",3112
"6872","DAWSON B",3113
"6873","FIXSON SK",3113
"6874","WHITNEY DE",3113
"6875","VAGN JENSEN AR",3114
"6876","BASOLE RC",3115
"6877","BRAUNSTEIN ML",3115
"6878","ROUSE WB",3115
"6879","VAN BEERS C",3116
"6880","KNORRINGA P",3116
"6881","LELIVELD A",3116
"6882","HAGINO H",3117
"6883","CREMONA L",3118
"6884","RAVARINI A",3118
"6885","BRZSKA J",3119
"6886","BAKALARCZYK S",3120
"6887","FICHTER K",3121
"6888","AKGN AE",3122
"6889","KESKIN H",3122
"6890","BYRNE J",3122
"6891","WITT M",3123
"6892","ROBRA-BISSANTZ S",3123
"6893","RUNGI M",3124
"6894","KOLK A",3124
"6895","WANG Y",3125
"6896","SI C",3125
"6897","XIA F",3125
"6898","LEE KL",3125
"6899","TEH PL",3126
"6900","TRITOS L",3126
"6901","DOTUN A",3126
"6902","KUPPILI MK",3127
"6903","ARYASRI AR",3127
"6904","HERGETH HH",3128
"6905","TRIFAN L",3129
"6906","GUICA RI",3129
"6907","MICU C",3129
"6908","HALDAR A",3130
"6909","BANERJEE D",3130
"6910","RAY A",3130
"6911","GHOSH S",3130
"6912","YAZICI HJ",3131
"6913","CANTO AM",3132
"6914","BLANCO C",3132
"6915","PAZOS P",3132
"6916","BRENT AC",3133
"6917","ARISS SS",3134
"6918","DEILAMI VS",3134
"6919","CETINDAMAR D",3135
"6920","WASTI NS",3135
"6921","BEYHAN B",3135
"6922","HASHIMOTO M",3136
"6923","KAJIKAWA Y",3136
"6924","SAKATA I",3136
"6925","TAKEDA Y",3136
"6926","MATSUSHIMA K",3136
"6927","NAKANDALA D",3137
"6928","TURPIN T",3137
"6929","SLOAN T",3137
"6930","JEDRUSIK S",3138
"6931","MACIO A",3138
"6932","REBIASZ B",3138
"6933","ASIMAKOU T",3139
"6934","JORDAN G",3140
"6935","MOTE J",3140
"6936","HAGE J",3140
"6937","LAUIKAS M",3141
"6938","BAIPYTE G",3141
"6939","BUTAITE V",3141
"6940","RUIZ PP",3142
"6941","MAIER AM",3142
"6942","LAINE K",3143
"6943","REPO P",3144
"6944","MALES DIP",3145
"6945","MASREK MN",3146
"6946","SAAD MSM",3146
"6947","JOHARE R",3146
"6948","RAHIM H",3146
"6949","MASLI JB",3146
"6950","EDUARD C",3147
"6951","SEBASTIAN C",3147
"6952","SABERI S",3148
"6953","YUSUFF RM",3148
"6954","NIU H",3149
"6955","DENG J",3149
"6956","ZHOU X",3149
"6957","WANG H",3149
"6958","ZHU H",3150
"6959","HOU H",3150
"6960","HU M",3150
"6961","GENG Y",3150
"6962","STEINHILPER R",3151
"6963","FREIBERGER S",3151
"6964","KBLER F",3151
"6965","BHNER J",3151
"6966","BATTISTI S",3152
"6967","BOSCHERINI L",3153
"6968","CHIARONI D",3153
"6969","CHIESA V",3153
"6970","FRATTINI F",3153
"6971","ANDERSON AR",3154
"6972","HARBI SE",3154
"6973","AMAMOU M",3154
"6974","PANTANO E",3155
"6975","DI PIETRO L",3155
"6976","WEI X",3156
"6977","JU Y",3156
"6978","BALCET G",3157
"6979","WANG H",3157
"6980","RICHET X",3157
"6981","ZHENG Y",3158
"6982","YANG S",3158
"6983","CHEN Y",3158
"6984","LAN Y",3158
"6985","LI D",3158
"6986","TAN Y",3158
"6987","MANDAL P",3159
"6988","MUKHOPADHYAY S",3159
"6989","BAGCHI K",3159
"6990","GUNASEKARAN A",3159
"6991","MIZUSHIMA K",3160
"6992","IKAWA Y",3160
"6993","ARMELLINI F",3161
"6994","KAMINSKI PC",3161
"6995","BEAUDRY C",3161
"6996","LEHTINEN T",3162
"6997","LIN LH",3163
"6998","HOES AC",3164
"6999","REGEER B",3164
"7000","ZWEEKHORST M",3164
"7001","HENTTONEN K",3165
"7002","PUSSINEN P",3165
"7003","KOIVUMKI T",3165
"7004","STRYKER JB",3166
"7005","SANTORO MD",3166
"7006","FARRIS GF",3166
"7007","MONTICOLO D",3167
"7008","MOREL L",3167
"7009","BOLY V",3167
"7010","IAHOUD I",3167
"7011","LFQVIST L",3168
"7012","CHATTERJI AK",3169
"7013","FABRIZIO K",3169
"7014","OROSZ I",3170
"7015","OROSZ T",3170
"7016","LANDGRAF K",3171
"7017","JOCHEM R",3171
"7018","KILIC K",3172
"7019","CASILLAS J",3172
"7020","LI X",3173
"7021","AGARWAL A",3173
"7022","HADIDI R",3173
"7023","HE X",3173
"7024","NEDBAL D",3174
"7025","AUINGER A",3174
"7026","HOCHMEIER A",3174
"7027","HOLZINGER A",3174
"7028","KRISHNAN RT",3175
"7029","JHA SK",3175
"7030","MOHAN AV",3176
"7031","INTARAKUMNERD P",3177
"7032","GERDSRI N",3177
"7033","TEEKASAP P",3177
"7034","MACHIKITA T",3178
"7035","UEKI Y",3178
"7036","QUIMBA FMA",3179
"7037","ROSELLON MAD",3179
"7038","INTARAKUMNERD P",3180
"7039","SUNAMI A",3180
"7040","UEKI Y",3180
"7041","FUJITA M",3181
"7042","AMINULLAH E",3182
"7043","ADNAN RS",3182
"7044","LIANG DH",3183
"7045","LIANG DS",3183
"7046","LU MJ",3183
"7047","CHEN JKC",3183
"7048","BIN A",3184
"7049","SALLES-FILHOA S",3184
"7050","CAETANO M",3185
"7051","DE ARAJO JB",3185
"7052","AMARAL DC",3185
"7053","PHAAL R",3186
"7054","KERR C",3186
"7055","OUGHTON D",3186
"7056","PROBERT D",3186
"7057","KAUFMANN HR",3187
"7058","TSANGAR H",3187
"7059","VRONTIS D",3187
"7060","FAZARRO DE",3188
"7061","NEWBERRY D",3188
"7062","TRYBULA W",3188
"7063","HYDER J",3188
"7064","GIDER F",3189
"7065","LIKAR B",3189
"7066","KERN T",3189
"7067","MIKLAVCIC D",3189
"7068","HEIM GR",3190
"7069","MALLICK DN",3190
"7070","PENG X",3190
"7071","ZHEN L",3191
"7072","LIN CYY",3192
"7073","LIU FC",3192
"7074","SHARIF N",3193
"7075","BAARK E",3193
"7076","LAU AKW",3193
"7077","PATINIOTAKIS I",3194
"7078","APOSTOLOU D",3194
"7079","MENTZAS G",3194
"7080","SUGIMOTO K",3195
"7081","SOMEYA T",3195
"7082","NAGASAWA S",3195
"7083","HALILEM N",3196
"7084","BERTRAND C",3196
"7085","CLOUTIER JS",3196
"7086","LANDRY R",3196
"7087","AMARA N",3196
"7088","ADAMS P",3197
"7089","FONTANA R",3197
"7090","MALERBA F",3197
"7091","DELIAS P",3198
"7092","KYRIAKAKI G",3198
"7093","GRIGOROUDIS E",3198
"7094","MATSATSINIS N",3198
"7095","CLOSS L",3199
"7096","FERREIRA GC",3199
"7097","SORIA AF",3199
"7098","SAMPAIO CH",3199
"7099","PERIN M",3199
"7100","JUGEND D",3200
"7101","DA SILVA SL",3200
"7102","ZABALA-ITURRIAGAGOITIA JM",3201
"7103","QI R",3202
"7104","ZHOU GH",3203
"7105","WANG XQ",3203
"7106","SVAHN F",3204
"7107","HENFRIDSSON O",3204
"7108","GERHARD D",3205
"7109","ENGEL S",3205
"7110","SCHEINER C",3205
"7111","VOIGT KI",3205
"7112","WONGLIMPIYARAT J",3206
"7113","AGOSTINHO OL",3207
"7114","BATOCCHIO A",3207
"7115","BENTO DA SILVA I",3207
"7116","JAIN V",3208
"7117","KIRAN R",3208
"7118","LIKAR B",3209
"7119","TREK D",3209
"7120","KERR C",3210
"7121","PHAAL R",3210
"7122","PROBERT D",3210
"7123","D'ALVANO L",3211
"7124","HIDALGO A",3211
"7125","SHIM H",3212
"7126","LEE Y",3212
"7127","CHO D",3212
"7128","CHOI G",3212
"7129","PRESOTTO A",3213
"7130","URETA MS",3213
"7131","CANTAMUTTO M",3213
"7132","POVERENE M",3213
"7133","LE PECHOUX B",3214
"7134","LITTLE TJ",3214
"7135","ISTOOK CL",3214
"7136","KASSIM J",3215
"7137","AHMAD J",3215
"7138","HAMZAH MIM",3215
"7139","WAHAB JA",3215
"7140","LI Y",3216
"7141","LI G",3216
"7142","DING K",3216
"7143","MALAYERI AD",3217
"7144","HILAL-ALNAQBI A",3217
"7145","MASTORAKIS NE",3217
"7146","ZHAN HF",3218
"7147","YANG JJ",3218
"7148","YU FH",3218
"7149","ZHU L",3219
"7150","YAN Q",3219
"7151","LIN LH",3220
"7152","JARMOSZKO AT",3221
"7153","D'ONOFRIO M",3221
"7154","LEE-PARTRIDGE JE",3221
"7155","PETKOVA O",3221
"7156","HAYES KJ",3222
"7157","OSORIO DB",3223
"7158","PARTEARROYO MJ",3223
"7159","GUTIRREZ LMA",3223
"7160","SU SI",3224
"7161","CHIONG R",3224
"7162","KOPP R",3225
"7163","STEINHOFF F",3226
"7164","BREUER H",3226
"7165","PFEFFERMANN N",3227
"7166","HLSMANN M",3227
"7167","LIND CH",3228
"7168","KANG OH",3228
"7169","COSTELLO G",3229
"7170","CONBOY K",3229
"7171","DONNELLAN B",3229
"7172","EWART RM",3230
"7173","LAMARSH II W",3231
"7174","LANDAETA RE",3231
"7175","VARGAS J",3232
"7176","BENTEZ D",3232
"7177","TORRES V",3232
"7178","VELZQUEZ F",3232
"7179","ERAZO O",3232
"7180","RIEL A",3233
"7181","AIER S",3234
"7182","FISCHER C",3234
"7183","SCHNHERR M",3234
"7184","LUOMA E",3235
"7185","NYBERG T",3235
"7186","GAETANO L",3236
"7187","PUPPATO D",3236
"7188","BALESTRA G",3236
"7189","RODRGUEZ JL",3237
"7190","LORENZO AG",3237
"7191","KRONQVIST J",3238
"7192","SALMI A",3238
"7193","ELVIRA AV",3239
"7194","KAISER I",3240
"7195","DURST M",3240
"7196","TATFI SAM",3241
"7197","NEUMANN M",3242
"7198","RIEL A",3242
"7199","BRISSAUD D",3242
"7200","DURAND-CARRIER F",3243
"7201","LOUREIRO G",3243
"7202","CADIOU A",3244
"7203","BELLAICHE G",3244
"7204","DURAND-CARRIER F",3244
"7205","BAIZE L",3244
"7206","FRATTER C",3244
"7207","HOWARD Z",3245
"7208","MELLES G",3245
"7209","CHEN M",3246
"7210","WANG Y",3246
"7211","ZHENG X",3246
"7212","JI XH",3247
"7213","WU YL",3247
"7214","LI L",3248
"7215","LI D",3248
"7216","YANG Y",3248
"7217","SU DY",3249
"7218","XU KY",3249
"7219","GAO Y",3249
"7220","JURCZYK-BUNKOWSKA M",3250
"7221","JUNGOWSKI K",3250
"7222","KIM JG",3251
"7223","LEE SY",3251
"7224","KIM Y",3252
"7225","BAE Y",3253
"7226","YU FLT",3254
"7227","PARK H",3255
"7228","KANG KN",3255
"7229","KIM HR",3255
"7230","MOON S",3256
"7231","GUO B",3257
"7232","CHEN X",3257
"7233","SHIN M",3258
"7234","KIM S",3258
"7235","RASIAH R",3259
"7236","MOHAMAD MRB",3259
"7237","SANJIVEE P",3259
"7238","SUTTHIJAKRA S",3260
"7239","LIN YC",3261
"7240","YEH RC",3261
"7241","CHEN YC",3261
"7242","GRINDEI L",3262
"7243","BULGARU M",3262
"7244","ALVIN YAU KL",3263
"7245","PERERA CJ",3263
"7246","CHIENG HTD",3263
"7247","KWONG KH",3263
"7248","TING A",3263
"7249","RIANANTSOA N",3264
"7250","YANNOU B",3264
"7251","REDON R",3264
"7252","EKMAN A",3265
"7253","CARLSSON S",3265
"7254","EKMAN S",3265
"7255","HEPPERLE C",3266
"7256","FRG A",3266
"7257","MRTL M",3266
"7258","LINDEMANN U",3266
"7259","GARRY B",3267
"7260","QIAN L",3267
"7261","HALL T",3267
"7262","NAKAGAWA H",3268
"7263","NAGAI A",3268
"7264","ITO T",3268
"7265","MINIATI R",3269
"7266","DORI F",3269
"7267","IADANZA E",3269
"7268","FREGONARA MM",3269
"7269","GENTILI GB",3269
"7270","TROSHANI I",3270
"7271","RAMPERSAD G",3270
"7272","PLEWA C",3270
"7273","MACDONALD D",3271
"7274","LYNCH-BELL M",3271
"7275","ROSS J",3271
"7276","HEIBERG S",3271
"7277","GRIFFITHS C",3271
"7278","KLETT T",3271
"7279","KARANJIKAR M",3272
"7280","HIPPLE J",3272
"7281","LARSEN E",3272
"7282","CHANG N",3273
"7283","LIU T",3273
"7284","FILIPPOV S",3274
"7285","MOOI HG",3274
"7286","SIRIRAM R",3275
"7287","WINDIARTI IS",3276
"7288","FERRIS TLJ",3276
"7289","BERRYMAN MJ",3276
"7290","CRISTEA V",3277
"7291","ZUGRAVU A",3277
"7292","MOGA L",3277
"7293","CRISTEA D",3277
"7294","MAFTEI CO",3277
"7295","OPREA RA",3277
"7296","NAM T",3278
"7297","PARDO TA",3278
"7298","YANG W",3279
"7299","XIN Y",3279
"7300","FENG S",3279
"7301","LI L",3280
"7302","WANG X",3280
"7303","ZHANG J",3280
"7304","DESOUZA CRB",3281
"7305","PINHANEZ CS",3281
"7306","CAVALCANTE VF",3281
"7307","GROVER DK",3282
"7308","SHARMA T",3282
"7309","WILLIS P",3283
"7310","MCKIE D",3283
"7311","WANG WM",3284
"7312","CHEUNG CF",3284
"7313","KINGHORN BP",3285
"7314","BURKHARD RJ",3286
"7315","HILL TR",3286
"7316","VENKATSUBRAMANYAN S",3286
"7317","LIU Y",3287
"7318","HUANG QY",3287
"7319","RIO R",3288
"7320","CILLERUELO E",3288
"7321","GARECHANA G",3288
"7322","GAVILANES J",3288
"7323","PALOP F",3288
"7324","DEMIRKAYA H",3289
"7325","ZCRE G",3289
"7326","ERYIGIT N",3289
"7327","OZTEMEL E",3290
"7328","ARSLANKAYA S",3290
"7329","POLAT TK",3290
"7330","CHEN XJ",3291
"7331","YAN XY",3291
"7332","DAVID Y",3292
"7333","GHEZZI A",3293
"7334","BALOCCO R",3293
"7335","ECKJANS D",3294
"7336","FHLING J",3294
"7337","LEIMEISTER JM",3294
"7338","KRCMAR H",3294
"7339","FANG JC",3295
"7340","HU YM",3296
"7341","ZHANG L",3296
"7342","DAI QH",3297
"7343","CETINDAMAR D",3298
"7344","PALA O",3298
"7345","AMER M",3299
"7346","JETTER A",3299
"7347","DAIM T",3299
"7348","RAFDAR R",3300
"7349","TOLOIE-ESHLAGHY A",3300
"7350","SHARBIANI MG",3300
"7351","YUDUO L",3301
"7352","YI Q",3301
"7353","DONGHUA W",3301
"7354","YAO L",3301
"7355","AMER M",3302
"7356","JETTER A",3302
"7357","DAIM T",3302
"7358","GOVENDER M",3303
"7359","MUELLER DB",3303
"7360","BASU D",3303
"7361","LEE JH",3304
"7362","PHAAL R",3304
"7363","LEE C",3304
"7364","KIM SH",3305
"7365","HUARNG KH",3305
"7366","REINHARDT R",3306
"7367","GURTNER S",3306
"7368","GREFRATH C",3307
"7369","FROMBACH R",3307
"7370","SCHMIDT-BLEKER H",3307
"7371","MECKELNBORG A",3307
"7372","DEUTZKENS C",3307
"7373","SCHWAB S",3308
"7374","KOCH J",3308
"7375","FLACHSKAMPF P",3308
"7376","ISENHARDT I",3308
"7377","WESTERSKI A",3309
"7378","IGLESIAS CA",3309
"7379","SEZGIN E",3310
"7380","ZKAN S",3310
"7381","CHEN Y",3311
"7382","CARRILLO JE",3311
"7383","ATOCHE-KONG C",3312
"7384","HAYASHIDA H",3313
"7385","KATAYAMA-YOSHIDA H",3313
"7386","NIEMANN H",3314
"7387","MOEHRLE MG",3314
"7388","WALTER L",3314
"7389","BAYKASOLU A",3315
"7390","DURMUOLU ZDU",3315
"7391","WEEKS R",3316
"7392","BENADE S",3316
"7393","TEKIN IH",3317
"7394","KOCAOGLU DF",3317
"7395","SEINO T",3318
"7396","KYOMASU N",3318
"7397","NOMURA T",3318
"7398","HUNDLEY SP",3319
"7399","FELDHAUS C",3319
"7400","WATT JX",3319
"7401","MARRS K",3319
"7402","GAVRIN A",3319
"7403","WINZKER DH",3320
"7404","PRETORIUS L",3320
"7405","FREITAS JS",3321
"7406","GONALVES CA",3321
"7407","CHENG LC",3321
"7408","MUNIZ RM",3321
"7409","DOWNS G",3322
"7410","BECKER P",3322
"7411","MUNKONGSUJARIT S",3323
"7412","SRIVANNABOON S",3323
"7413","HALLAM CRA",3324
"7414","LEFFEL A",3324
"7415","CHINEA I",3324
"7416","THOMPSON CWN",3325
"7417","PEEK B",3326
"7418","CHEN H",3326
"7419","SAITO H",3327
"7420","ROUTLEY M",3328
"7421","PHAAL R",3328
"7422","PROBERT D",3328
"7423","HAMARAT C",3329
"7424","PRUYT E",3329
"7425","KERR C",3330
"7426","FARRUKH C",3330
"7427","PHAAL R",3330
"7428","PROBERT D",3330
"7429","NRMAN P",3331
"7430","ERICSSON E",3331
"7431","AVILA-ROBINSON A",3332
"7432","MIYAZAKI K",3332
"7433","ZAMBRANO JJA",3333
"7434","VELSQUEZ JR",3333
"7435","SHEN L",3334
"7436","ZHANG L",3334
"7437","XU J",3334
"7438","LUO J",3334
"7439","MASELE JJ",3335
"7440","CHA V",3336
"7441","HJALAGER AM",3337
"7442","NORDIN S",3337
"7443","SAWANG S",3338
"7444","UNSWORTH KL",3338
"7445","NORDLUND H",3339
"7446","LEMPIL T",3339
"7447","HOLOPAINEN M",3339
"7448","LIGHTFOOT HW",3340
"7449","GEBAUER H",3340
"7450","ELAMEER AS",3341
"7451","IDRUS RM",3341
"7452","INAUEN M",3342
"7453","SCHENKER-WICKI A",3342
"7454","BJRKDAHL J",3343
"7455","BRJESSON S",3343
"7456","QIN SB",3344
"7457","SEE KP",3345
"7458","SHIANG-YEN T",3345
"7459","ABDULLAH NL",3345
"7460","IDRUS R",3345
"7461","MAKI LR",3346
"7462","TAHIR N",3347
"7463","CHOUDHARY MA",3347
"7464","DE OLIVEIRA GAVIRA M",3348
"7465","QUADROS R",3348
"7466","XU Q",3349
"7467","JIN L",3349
"7468","MEI L",3349
"7469","WILLIAMS B",3350
"7470","FIGUEIREDO J",3350
"7471","JOHNSSON C",3351
"7472","NILSSON F",3351
"7473","ERLINGSDOTTIR G",3351
"7474","NILSSON CH",3351
"7475","ALSEN G",3351
"7476","HANIOTIS J",3352
"7477","HARNO J",3353
"7478","ZHEN L",3354
"7479","LUAN ZQ",3354
"7480","YANG BL",3354
"7481","TANG H",3355
"7482","ZHAO D",3356
"7483","WEI L",3357
"7484","OLUFEMI EA",3357
"7485","CELEBI UB",3358
"7486","TURAN E",3358
"7487","PAN M",3359
"7488","TIAN L",3360
"7489","WANG X",3360
"7490","LI L",3360
"7491","HAO S",3361
"7492","WONG TC",3362
"7493","WONG SY",3362
"7494","CHIN KS",3362
